"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_011E","S1903_C01_011M","S1903_C02_011E","S1903_C02_011M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M",
"0600000US3609118223","Corinth town, Saratoga County, New York","2380","136","50278","6447","99.1","0.9","50448","6121","0.3","0.4","-","**","0.0","1.4","-","**","0.2","0.4","-","**","0.0","1.4","-","**","0.4","0.6","-","**","0.0","1.4","-","**","1.6","1.3","40625","11295","98.2","1.3","50525","6196","2.9","2.0","30556","27020","34.6","4.1","54513","11438","39.4","4.6","59643","16076","23.1","2.4","28199","5116","1764","111","58370","9604","37.8","5.5","52713","10589","62.2","5.5","63722","8873","76.4","5.8","65000","5251","13.8","3.4","32321","10235","9.8","3.9","52440","32926","616","128","25565","3736","56.5","10.9","17965","3882","51.8","10.5","17820","4155","4.7","3.7","26042","37141","43.5","10.9","50761","13896","30.7","11.1","45417","30695","12.8","7.6","53580","8218","29.3","(X)","(X)","(X)","29.0","(X)","(X)","(X)","27.6","(X)","(X)","(X)",
"0600000US3609119807","Day town, Saratoga County, New York","430","55","56667","13852","96.0","2.9","61458","9756","1.2","1.6","-","**","0.0","7.3","-","**","0.0","7.3","-","**","0.0","7.3","-","**","0.7","0.9","-","**","2.1","2.3","-","**","0.9","1.0","-","**","95.8","2.9","61667","9339","4.2","4.3","67500","84098","14.2","5.4","32083","52275","44.9","6.6","64766","6867","36.7","6.1","50735","4308","307","38","62868","3867","21.5","7.4","60833","30688","78.5","7.4","63162","4028","93.2","3.8","64118","6128","3.6","2.7","26250","44830","3.3","2.7","27500","48476","123","45","30139","19332","56.9","17.1","48750","34510","39.8","16.3","25417","18000","17.1","12.0","68750","16245","43.1","17.1","15417","21881","37.4","16.9","14250","15319","5.7","5.4","-","**","31.9","(X)","(X)","(X)","29.6","(X)","(X)","(X)","33.3","(X)","(X)","(X)",
"0600000US3609123591","Edinburg town, Saratoga County, New York","621","57","45208","7911","99.5","0.6","44853","7930","0.5","0.6","-","**","0.0","5.1","-","**","0.0","5.1","-","**","0.0","5.1","-","**","0.0","5.1","-","**","0.0","5.1","-","**","0.6","1.0","-","**","98.9","1.2","44559","7661","0.0","5.1","-","**","19.5","5.6","70750","35122","40.1","5.8","49375","7923","40.4","5.3","40288","4216","378","45","60000","7340","21.2","7.2","108125","48430","78.8","7.2","56667","9972","89.7","4.3","62596","6834","4.8","3.2","51500","10265","5.6","3.4","57917","34243","243","52","28125","6131","40.3","10.1","25909","3314","36.6","9.1","25795","3139","3.7","3.6","48125","56825","59.7","10.1","32321","6213","48.1","10.2","28750","12824","11.5","9.0","34500","3027","34.6","(X)","(X)","(X)","32.5","(X)","(X)","(X)","37.9","(X)","(X)","(X)",
"0600000US3609128112","Galway town, Saratoga County, New York","1440","97","67202","15096","99.1","1.3","67734","15810","0.0","2.2","-","**","0.0","2.2","-","**","0.9","1.3","-","**","0.0","2.2","-","**","0.0","2.2","-","**","0.0","2.2","-","**","0.0","2.2","-","**","99.1","1.3","67734","15810","2.6","3.5","-","**","23.6","5.3","68214","14840","46.7","4.8","82045","21968","27.2","4.7","51490","21258","994","77","86129","9513","37.3","6.1","81648","15594","62.7","6.1","90491","13194","85.3","5.7","92232","8262","9.6","4.5","38625","18845","5.1","3.0","96375","71908","446","132","37000","10946","30.9","11.6","45313","28001","26.9","11.2","39038","26566","4.0","5.0","-","**","69.1","11.6","34306","12819","58.7","13.8","33542","11902","10.3","7.7","58077","36448","24.1","(X)","(X)","(X)","24.4","(X)","(X)","(X)","22.6","(X)","(X)","(X)",
"0600000US3609130444","Greenfield town, Saratoga County, New York","3138","161","60959","8238","98.5","1.4","61096","8394","0.4","0.6","-","**","0.5","0.9","-","**","0.0","1.0","-","**","0.0","1.0","-","**","0.0","1.0","-","**","0.6","0.8","-","**","0.6","0.9","-","**","97.9","1.7","60788","8541","1.7","1.4","75093","20838","28.1","4.2","68125","16419","44.6","4.6","81188","9799","25.7","3.8","33175","2433","2215","120","75462","10728","40.7","5.2","81321","23704","59.3","5.2","73365","12257","87.8","4.1","76781","6802","8.7","3.5","57589","11360","3.6","2.3","67321","31381","923","196","34037","7986","55.1","10.8","32019","7109","47.0","10.5","27250","9554","8.1","4.9","39766","38485","44.9","10.8","51304","27479","38.2","11.1","34009","27384","6.6","3.9","69896","31885","20.4","(X)","(X)","(X)","19.9","(X)","(X)","(X)","21.5","(X)","(X)","(X)",
"0600000US3609131269","Hadley town, Saratoga County, New York","709","67","52125","6784","97.9","2.2","52841","6197","0.0","4.5","-","**","1.3","1.8","-","**","0.0","4.5","-","**","0.0","4.5","-","**","0.0","4.5","-","**","0.8","1.6","-","**","0.0","4.5","-","**","97.9","2.2","52841","6197","3.0","3.6","-","**","31.0","5.1","53750","11288","45.4","6.3","57879","6518","20.6","4.6","33333","8137","452","49","58500","6299","29.6","5.9","62100","11573","70.4","5.9","55455","12023","80.5","8.7","61071","5471","7.1","3.8","22500","13208","12.4","7.9","30750","13235","257","62","28854","9956","37.0","11.4","19375","15679","30.4","10.3","25000","13067","6.6","9.8","11417","573","63.0","11.4","35357","30540","49.4","11.8","29306","33255","13.6","8.5","74583","54715","29.1","(X)","(X)","(X)","30.8","(X)","(X)","(X)","26.1","(X)","(X)","(X)",
"0600000US3609131489","Halfmoon town, Saratoga County, New York","9112","307","64896","2990","92.4","1.7","64107","3249","1.4","0.8","63750","20143","0.0","0.4","-","**","4.8","1.4","100392","17818","0.2","0.3","-","**","0.3","0.4","-","**","0.9","0.8","42287","58947","2.9","1.0","55833","21701","89.9","1.8","64318","3414","3.2","1.6","51058","13368","34.7","3.0","69728","9263","40.4","2.5","87946","11426","21.7","2.4","36896","5717","5760","239","85614","5814","44.1","3.8","96801","9994","55.9","3.8","78358","5636","78.7","3.7","100772","6070","17.5","3.7","35920","11108","3.8","1.7","63500","25425","3352","418","43160","3684","58.7","5.4","38921","4161","48.3","6.1","35935","6431","10.4","4.3","49067","17923","41.3","5.4","51212","10659","29.5","5.4","46786","14622","11.8","4.0","55519","12508","22.6","(X)","(X)","(X)","24.0","(X)","(X)","(X)","19.8","(X)","(X)","(X)",
"0600000US3609144743","Malta town, Saratoga County, New York","6140","216","75118","4162","97.3","1.3","75370","4160","0.8","0.8","64464","19075","0.0","0.1","-","**","0.8","0.6","92650","43123","0.0","0.5","-","**","0.3","0.5","-","**","0.8","0.8","79018","243753","3.0","1.5","64907","45514","94.9","1.8","75266","4108","2.3","1.6","37344","28636","33.8","3.2","81964","13019","42.8","3.1","93342","11754","21.2","2.6","42633","5228","4030","181","90071","9390","43.9","4.5","97205","7976","56.1","4.5","78458","12944","79.6","4.7","96886","10410","13.7","4.0","50268","11794","6.7","2.8","72730","30152","2110","291","55030","7968","55.8","8.1","46797","11534","44.2","7.5","34659","10015","11.6","5.2","72750","24704","44.2","8.1","66583","17676","40.2","7.9","65375","19700","3.9","2.8","71908","65437","24.0","(X)","(X)","(X)","25.7","(X)","(X)","(X)","20.0","(X)","(X)","(X)",
"0600000US3609146360","Mechanicville city, Saratoga County, New York","2357","129","37463","4694","97.5","1.7","37819","5023","0.8","0.9","-","**","0.0","1.4","-","**","0.9","1.3","-","**","0.0","1.4","-","**","0.5","0.8","-","**","0.3","0.5","-","**","0.9","1.0","-","**","97.1","1.8","38064","5087","7.2","3.7","20147","16788","27.3","4.2","52067","17074","34.2","4.5","44506","22198","31.4","4.5","22028","7247","1333","88","51886","8240","46.9","6.7","40236","7187","53.1","6.7","65865","10757","59.7","7.1","72344","3788","26.2","7.0","22039","21000","14.1","6.0","37955","6547","1024","162","18204","2491","70.0","7.6","17330","2832","64.2","7.8","16867","2697","5.9","3.2","29000","7295","30.0","7.6","20750","5074","27.3","7.2","20143","5778","2.6","2.5","42361","160042","24.9","(X)","(X)","(X)","26.6","(X)","(X)","(X)","22.7","(X)","(X)","(X)",
"0600000US3609147537","Milton town, Saratoga County, New York","7335","247","62681","3250","98.3","1.0","63187","3134","0.3","0.4","-","**","0.3","0.5","-","**","0.6","0.7","-","**","0.0","0.4","-","**","0.0","0.4","-","**","0.5","0.5","22768","2409","0.7","0.7","65096","144993","97.6","1.2","63182","3221","3.8","1.6","33672","43924","37.9","3.0","72676","11386","39.6","3.0","70150","10511","18.7","2.1","35378","4921","4856","201","77667","11170","47.4","4.1","94861","20693","52.6","4.1","72734","5962","79.4","4.9","97765","5030","13.9","3.9","45487","11653","6.7","2.7","51053","14618","2479","295","33348","6337","55.4","6.9","28063","3905","45.7","6.4","23544","5390","9.7","4.4","41364","34709","44.6","6.9","44441","8452","35.6","6.4","42232","5684","9.0","4.2","70089","35300","22.9","(X)","(X)","(X)","22.5","(X)","(X)","(X)","20.9","(X)","(X)","(X)",
"0600000US3609148318","Moreau town, Saratoga County, New York","5753","220","58534","4232","98.3","1.1","58486","4327","1.1","1.0","153625","242855","0.0","0.6","-","**","0.2","0.4","-","**","0.0","0.6","-","**","0.0","0.6","-","**","0.3","0.3","-","**","1.8","1.6","58981","24148","97.0","1.9","58104","5461","3.5","2.0","52036","18199","31.6","3.4","66171","4346","42.5","3.3","65026","10361","22.5","2.9","33894","6343","3730","189","69462","6159","41.7","4.5","81063","10839","58.3","4.5","64912","5632","79.5","4.7","78788","9504","14.5","4.0","34630","8514","6.0","1.9","41364","17683","2023","296","31612","4411","61.8","7.9","27188","7771","46.9","8.0","19973","3891","15.0","7.1","59904","12884","38.2","7.9","36738","14362","24.6","6.7","30993","5046","13.5","6.1","60550","10484","20.5","(X)","(X)","(X)","19.9","(X)","(X)","(X)","20.0","(X)","(X)","(X)",
"0600000US3609153737","Northumberland town, Saratoga County, New York","1847","112","65536","10622","99.5","0.8","65000","10902","0.0","1.7","-","**","0.0","1.7","-","**","0.0","1.7","-","**","0.0","1.7","-","**","0.5","0.8","-","**","0.0","1.7","-","**","0.8","1.3","-","**","98.7","1.5","65893","10944","0.4","0.7","-","**","36.8","5.2","80635","8673","48.8","4.5","68808","14636","14.0","3.2","40750","15967","1334","91","79167","4416","50.8","5.8","81464","9199","49.2","5.8","72321","11535","85.5","5.5","81264","3433","6.7","3.9","51950","4663","7.9","4.4","54777","23286","513","152","40042","18965","54.8","14.1","19973","11567","50.7","14.2","19415","8852","4.1","3.9","63281","29018","45.2","14.1","56333","12828","30.4","13.0","48519","24223","14.8","10.9","62708","11837","21.5","(X)","(X)","(X)","16.0","(X)","(X)","(X)","36.1","(X)","(X)","(X)",
"0600000US3609159949","Providence town, Saratoga County, New York","821","58","70868","3604","97.6","1.8","71563","3126","0.0","3.9","-","**","0.4","0.8","-","**","0.0","3.9","-","**","0.0","3.9","-","**","0.0","3.9","-","**","2.1","1.5","29583","12401","2.2","2.7","-","**","95.4","3.3","71979","3144","2.3","2.8","-","**","26.4","4.6","75481","9588","56.6","5.2","71493","3483","14.6","3.4","33750","13392","536","49","74688","6431","42.5","6.1","71250","4843","57.5","6.1","82500","16073","86.2","5.6","84000","9549","6.0","3.6","38750","21368","7.8","4.2","42000","26153","285","53","41719","11510","40.4","11.5","29375","15983","28.4","10.8","28750","19431","11.9","5.9","37500","41727","59.6","11.5","52500","25622","37.9","9.8","27222","11820","21.8","8.0","111719","9142","24.5","(X)","(X)","(X)","27.2","(X)","(X)","(X)","19.3","(X)","(X)","(X)",
"0600000US3609165244","Saratoga town, Saratoga County, New York","2328","105","67232","7543","97.9","1.7","68279","6591","1.2","1.5","-","**","0.1","0.2","-","**","0.0","1.4","-","**","0.0","1.4","-","**","0.1","0.1","-","**","0.6","0.8","-","**","3.0","2.7","133177","97358","95.9","2.9","67054","7413","1.4","1.1","21563","971","31.7","3.9","81544","14058","43.9","4.1","72037","9443","23.0","3.0","45375","7972","1481","87","81114","9429","43.1","5.5","86339","22218","56.9","5.5","77981","16767","76.9","5.2","94336","13021","12.4","3.7","42143","5390","10.7","4.1","65000","27045","847","141","39053","6111","51.4","8.4","24928","12192","42.5","7.9","23846","4365","8.9","4.2","51406","29300","48.6","8.4","53417","17328","32.2","7.5","40341","8961","16.4","7.8","85417","76805","30.7","(X)","(X)","(X)","30.2","(X)","(X)","(X)","28.9","(X)","(X)","(X)",
"0600000US3609165255","Saratoga Springs city, Saratoga County, New York","11533","419","66713","5792","94.9","1.2","68859","4613","1.9","1.0","21696","18625","0.0","0.3","-","**","1.2","0.8","128553","122964","0.0","0.3","-","**","0.1","0.1","-","**","2.0","0.9","32159","37152","2.3","0.9","50375","41901","93.0","1.5","68908","4580","5.1","1.8","16895","8741","32.1","2.9","72772","5672","36.4","2.8","80240","5570","26.4","2.0","39699","7134","5697","291","94519","7260","37.7","3.6","100707","10195","62.3","3.6","89315","7777","83.4","3.8","104583","7598","11.0","3.2","47050","7703","5.6","2.1","60625","33733","5836","519","37881","5542","55.9","4.6","28714","3978","45.6","4.8","25934","3361","10.3","2.9","91159","12852","44.1","4.6","51028","7908","31.2","4.5","38183","10049","12.9","3.8","59776","30315","21.4","(X)","(X)","(X)","21.2","(X)","(X)","(X)","21.1","(X)","(X)","(X)",
"0600000US3609171333","Stillwater town, Saratoga County, New York","3124","184","71772","4808","98.2","1.6","71474","4957","1.2","1.4","-","**","0.0","1.0","-","**","0.2","0.4","-","**","0.0","1.0","-","**","0.0","1.0","-","**","0.4","0.6","-","**","1.1","1.4","45368","52081","97.1","2.1","71744","5217","0.6","0.8","-","**","29.3","4.9","78293","11819","43.2","4.5","83188","6277","26.8","3.7","41250","15529","2181","155","81550","7963","44.1","5.3","78842","17700","55.9","5.3","84470","7337","81.3","4.9","87382","7272","12.9","4.3","46653","2649","5.8","2.4","59688","8925","943","184","35694","14545","45.0","12.4","24800","9763","37.4","11.8","20547","8023","7.5","4.8","49911","4954","55.0","12.4","53750","22751","36.3","12.3","42692","17688","18.8","10.9","84212","19220","24.0","(X)","(X)","(X)","18.8","(X)","(X)","(X)","36.1","(X)","(X)","(X)",
"0600000US3609178531","Waterford town, Saratoga County, New York","3591","200","61727","5193","93.4","3.4","64722","4850","2.4","2.0","54327","38442","1.1","1.6","-","**","0.6","0.9","-","**","0.0","0.9","-","**","0.0","0.9","-","**","2.5","2.2","58269","24492","1.7","1.2","24875","40218","92.2","3.6","64921","4852","6.0","2.9","15625","29929","33.8","5.0","67481","13843","42.7","5.1","70875","10639","17.4","3.0","37917","8516","2220","181","76525","5278","46.5","7.2","59415","8133","53.5","7.2","81875","3583","76.3","6.9","85469","4955","17.5","6.3","43421","11635","6.3","3.5","57862","3510","1371","240","33958","10332","49.2","11.4","33787","15255","40.3","10.6","25515","16218","8.9","5.6","52045","28834","50.8","11.4","34688","18769","41.4","10.9","32170","12351","9.4","5.6","70511","39859","26.6","(X)","(X)","(X)","23.2","(X)","(X)","(X)","32.1","(X)","(X)","(X)",
"0600000US3609182403","Wilton town, Saratoga County, New York","6498","261","73649","6020","97.1","1.8","73865","6469","1.0","1.3","-","**","0.3","0.4","-","**","1.3","1.0","242045","110509","0.0","0.5","-","**","0.3","0.5","-","**","0.1","0.2","-","**","0.6","0.7","-","**","96.8","1.8","73723","5930","2.3","1.7","17069","18721","30.6","3.5","81589","24524","46.4","3.6","89803","17257","20.7","2.9","44667","10625","4565","215","100463","5945","46.8","4.6","110785","12832","53.2","4.6","87647","17971","82.3","4.4","111977","8444","13.7","3.9","46417","37399","4.0","2.1","95583","108163","1933","319","29122","3992","45.9","8.7","29838","4278","41.4","8.5","28559","2737","4.5","2.8","109583","43579","54.1","8.7","22478","16267","41.8","9.5","21632","11318","12.3","7.0","77857","62159","24.5","(X)","(X)","(X)","25.8","(X)","(X)","(X)","20.8","(X)","(X)","(X)",
"0600000US3609321006","Duanesburg town, Schenectady County, New York","2184","152","90170","7519","99.1","1.2","90014","8600","0.0","1.5","-","**","0.0","1.5","-","**","0.0","1.5","-","**","0.0","1.5","-","**","0.0","1.5","-","**","0.9","1.2","-","**","0.0","1.5","-","**","99.1","1.2","90014","8600","0.4","0.6","-","**","23.5","5.0","67417","22716","54.9","4.5","102024","12201","21.2","3.7","55982","11836","1714","137","95291","7442","31.4","6.9","83000","19956","68.6","6.9","102019","11990","91.0","4.8","100158","11020","5.5","3.9","48750","44567","3.6","2.9","108162","59328","470","157","54296","11854","44.7","14.8","31667","16906","33.0","15.7","23083","17097","11.7","8.3","58977","57379","55.3","14.8","66500","30539","51.1","15.2","66222","28228","4.3","5.8","-","**","17.7","(X)","(X)","(X)","18.4","(X)","(X)","(X)","15.1","(X)","(X)","(X)",
"0600000US3609329366","Glenville town, Schenectady County, New York","11358","342","66137","3116","96.8","0.9","66030","3153","1.0","0.6","49076","32655","0.1","0.1","-","**","0.8","0.5","61667","62571","0.1","0.1","-","**","0.4","0.3","122969","55215","0.8","0.5","69474","27203","0.9","0.5","53750","30246","96.1","1.0","66448","3076","1.1","0.6","13287","17114","25.9","2.1","77258","3544","43.7","1.8","77969","5379","29.3","1.5","42643","2575","7325","239","87051","5530","39.8","2.7","92390","6311","60.2","2.7","84074","6600","84.5","2.6","93336","2973","10.8","1.9","47069","5861","4.7","1.6","58971","10917","4033","348","40250","3886","54.6","5.3","31389","4998","50.5","4.8","28750","6763","4.1","2.0","65720","8222","45.4","5.3","45332","2957","38.2","5.5","42431","2284","7.1","2.7","89076","23174","18.7","(X)","(X)","(X)","18.5","(X)","(X)","(X)","18.6","(X)","(X)","(X)",
"0600000US3609351264","Niskayuna town, Schenectady County, New York","7908","310","94128","3821","91.3","1.7","93219","3702","0.8","0.6","95167","108810","0.0","0.4","-","**","6.7","1.4","109531","43168","0.0","0.4","-","**","0.6","0.6","104453","171137","0.6","0.5","118077","27565","1.7","0.8","104375","30345","90.3","1.8","93227","3685","0.5","0.4","190341","208292","28.5","2.2","103047","9072","43.8","2.4","109405","5431","27.2","1.9","56808","4655","5706","251","110104","3456","46.8","3.3","112366","10841","53.2","3.3","108533","3849","85.9","3.0","117628","7961","11.8","2.9","57406","5568","2.3","1.2","70982","61472","2202","261","46814","8423","64.8","6.3","45441","12254","53.0","7.3","39853","8644","11.8","5.5","99013","24395","35.2","6.3","49250","12145","31.7","6.4","47625","16286","3.5","2.2","191023","144739","20.4","(X)","(X)","(X)","18.1","(X)","(X)","(X)","25.6","(X)","(X)","(X)",
"0600000US3609359861","Princetown town, Schenectady County, New York","829","72","73580","16649","99.3","1.2","73920","17092","0.7","1.2","-","**","0.0","3.8","-","**","0.0","3.8","-","**","0.0","3.8","-","**","0.0","3.8","-","**","0.0","3.8","-","**","0.0","3.8","-","**","99.3","1.2","73920","17092","0.0","3.8","-","**","27.5","6.3","69167","28827","51.3","5.3","96198","6927","21.2","4.1","38750","12496","626","65","87159","11149","34.5","9.5","91250","10035","65.5","9.5","85313","17410","80.4","9.4","93083","6424","11.5","6.3","32763","12811","8.1","6.6","69688","120889","203","56","44922","9264","37.4","12.9","48125","17760","29.6","11.7","35833","15636","7.9","6.9","181250","270093","62.6","12.9","44297","13523","47.8","13.5","42734","14989","14.8","10.3","73864","35893","22.6","(X)","(X)","(X)","24.1","(X)","(X)","(X)","14.8","(X)","(X)","(X)",
"0600000US3609363935","Rotterdam town, Schenectady County, New York","11018","271","63464","2707","96.6","0.9","63755","2941","1.2","0.6","93684","175164","0.1","0.1","-","**","0.9","0.4","53194","46559","0.0","0.3","-","**","0.6","0.5","29271","23042","0.6","0.4","63182","19345","1.1","0.5","62875","38829","95.9","1.0","63663","3023","0.8","0.5","37768","12543","29.7","1.8","74250","4106","40.9","1.8","78696","4752","28.6","1.6","37913","2681","7143","239","80260","2894","39.4","2.3","83341","4704","60.6","2.3","76889","3654","76.6","3.0","88412","4533","16.8","2.5","47111","4341","6.7","1.6","51964","22582","3875","297","36767","4936","58.4","4.0","30787","3916","50.6","4.2","27700","2832","7.8","2.4","78179","21813","41.6","4.0","48015","6145","36.5","4.1","43056","9630","5.1","1.6","76923","6142","21.3","(X)","(X)","(X)","21.3","(X)","(X)","(X)","20.6","(X)","(X)","(X)",
"0600000US3609365508","Schenectady city, Schenectady County, New York","24762","549","38381","1518","68.9","1.6","44689","2658","20.1","1.5","24235","4095","0.5","0.2","26944","14355","3.3","0.6","44778","13304","0.1","0.1","-","**","4.5","0.9","24848","8001","2.5","0.5","22269","8132","8.2","0.9","20309","4822","63.9","1.6","47309","2206","3.4","0.7","22404","3391","36.9","1.6","38948","2929","38.9","1.6","43741","2894","20.8","1.0","32547","1908","13013","460","50073","3063","46.7","2.7","38431","3981","53.3","2.7","59739","3786","60.8","2.5","64936","2701","31.2","2.2","26521","3387","8.0","1.6","25586","5410","11749","569","28239","2861","52.2","2.6","26422","3329","45.7","2.4","23073","2423","6.6","1.6","54500","9849","47.8","2.6","30628","3721","39.8","2.8","26804","3253","8.0","1.5","52353","17806","24.0","(X)","(X)","(X)","23.3","(X)","(X)","(X)","24.1","(X)","(X)","(X)",
"0600000US3609506893","Blenheim town, Schoharie County, New York","162","36","55682","10678","95.7","4.0","54375","12499","4.3","4.0","-","**","0.0","18.1","-","**","0.0","18.1","-","**","0.0","18.1","-","**","0.0","18.1","-","**","0.0","18.1","-","**","0.0","18.1","-","**","95.7","4.0","54375","12499","0.0","18.1","-","**","8.0","6.0","64375","67461","45.7","12.6","57917","11782","46.3","12.3","40781","17506","117","33","58594","6096","22.2","11.3","51500","30900","77.8","11.3","59219","6211","76.1","13.2","63125","22743","20.5","12.1","24688","12898","3.4","4.3","-","**","45","19","14250","5240","64.4","23.0","14750","25775","46.7","22.7","12750","4170","17.8","14.5","81667","30517","35.6","23.0","9167","12758","35.6","23.0","9167","12758","0.0","44.2","-","**","36.4","(X)","(X)","(X)","26.5","(X)","(X)","(X)","44.4","(X)","(X)","(X)",
"0600000US3609510154","Broome town, Schoharie County, New York","422","72","45956","2626","98.3","2.8","45919","2587","0.7","2.3","-","**","0.0","7.4","-","**","0.9","1.5","-","**","0.0","7.4","-","**","0.0","7.4","-","**","0.0","7.4","-","**","0.0","7.4","-","**","98.3","2.8","45919","2587","0.0","7.4","-","**","18.7","6.9","85875","43627","39.6","8.3","49583","25259","41.7","8.1","38750","8841","272","60","58750","19101","25.4","9.6","45809","9618","74.6","9.6","64875","14995","80.9","10.1","63542","15116","4.0","2.9","31250","16240","15.1","9.7","38750","80151","150","38","26875","12074","52.0","14.2","27500","29063","50.0","14.2","19688","29070","2.0","3.2","-","**","48.0","14.2","26875","7420","48.0","14.2","26875","7420","0.0","19.3","-","**","36.7","(X)","(X)","(X)","42.3","(X)","(X)","(X)","26.7","(X)","(X)","(X)",
"0600000US3609512452","Carlisle town, Schoharie County, New York","672","73","55357","8284","93.6","4.1","53750","5647","2.5","2.4","-","**","0.0","4.7","-","**","2.4","3.3","-","**","0.0","4.7","-","**","0.7","1.2","-","**","0.7","0.9","-","**","1.8","1.9","61667","32326","92.9","4.3","53478","4966","5.8","4.2","43250","32108","31.4","6.4","67969","10770","47.0","6.5","62143","10273","15.8","4.3","44167","17447","497","65","62188","3875","48.3","7.1","65833","12951","51.7","7.1","61012","8739","73.6","8.0","64722","7546","15.7","5.5","64643","15760","10.7","6.2","13828","8917","175","46","36875","18967","50.9","13.6","33393","18543","28.6","10.6","33750","39684","22.3","12.4","33393","37525","49.1","13.6","45714","10186","33.7","12.6","29375","19119","15.4","9.6","49531","69372","43.9","(X)","(X)","(X)","47.9","(X)","(X)","(X)","32.6","(X)","(X)","(X)",
"0600000US3609516639","Cobleskill town, Schoharie County, New York","2420","183","46889","7698","97.1","2.0","47111","7503","0.0","1.3","-","**","1.2","1.4","-","**","1.3","1.5","-","**","0.0","1.3","-","**","0.0","1.3","-","**","0.4","0.5","-","**","0.8","1.0","-","**","96.3","2.3","47623","7547","5.7","2.6","21731","8449","24.2","4.6","62821","10870","34.6","4.8","71250","11059","35.5","5.3","32910","5523","1311","147","74292","14151","30.9","7.4","83487","24285","69.1","7.4","72667","16049","82.3","6.3","91887","11604","12.1","6.6","32083","29604","5.6","3.4","34286","16827","1109","183","20281","7879","57.7","8.8","15357","4465","50.2","9.0","14688","5914","7.5","5.8","16708","52706","42.3","8.8","28299","9616","34.0","9.0","25708","9703","8.3","4.7","50417","32345","31.6","(X)","(X)","(X)","27.8","(X)","(X)","(X)","31.7","(X)","(X)","(X)",
"0600000US3609517651","Conesville town, Schoharie County, New York","332","54","53636","10485","98.2","2.6","53409","10627","0.3","1.2","-","**","0.0","9.3","-","**","0.0","9.3","-","**","0.0","9.3","-","**","0.9","1.5","-","**","0.6","1.5","-","**","3.0","2.1","72500","31893","96.1","2.8","53068","10944","4.5","5.7","-","**","15.7","7.5","63750","20738","41.0","9.6","60250","15755","38.9","11.0","29375","21887","213","47","65347","12034","25.8","12.1","44250","29188","74.2","12.1","66875","12316","88.7","8.2","66736","9099","1.4","2.1","-","**","9.9","8.3","37159","19483","119","36","21806","9460","40.3","15.7","19643","52701","29.4","14.5","18750","32999","10.9","8.1","68125","41366","59.7","15.7","22083","6990","50.4","15.3","20556","7091","9.2","9.3","98036","55937","25.0","(X)","(X)","(X)","22.1","(X)","(X)","(X)","30.3","(X)","(X)","(X)",
